"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-12","4.70",,"0.00","0.0","0.0","64","82","48","  180","  230","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-13","5.82",,"0.00","0.0","0.0","68","87","55","  100","  100","21.9","25.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-14","4.47",,"0.00","0.0","0.0","66","85","53","  160","  280","13.0","15.0","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-15","12.08",,"0.00","0.0","0.0","66","74","60","  110","  100","28.0","33.1",,,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-16","6.71",,"0.00","0.0","0.0","67","82","55","  240","  240","17.0","23.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-17","6.26",,"0.04","0.0","0.0","66","71","58","  100","  310","14.1","17.0","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-18","9.40",,"1.35","0.0","0.0","68","78","65","  280","  210","21.0","28.0","    1","    1","    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-19","12.75",,"0.00","0.0","0.0","63","71","50","   20","  290","21.9","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-20","12.08",,"0.04","0.0","0.0","53","61","46","   20","   30","19.9","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-21","13.87",,"1.48","0.0","0.0","50","59","47","   20","   30","23.9","31.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-22","9.84",,"0.00","0.0","0.0","63","78","55","   10","   10","19.9","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-23","5.37",,"0.00","0.0","0.0","63","74","53","  100","  100","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-24","5.82",,"0.00","0.0","0.0","64","80","55","  150","  200","16.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-25","12.30",,"0.00","0.0","0.0","71","84","63","  170","  170","23.0","29.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-26","9.84",,"0.00","0.0","0.0","75","90","67","  230","  220","19.9","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-27","7.16",,"0.00","0.0","0.0","76","89","66","  260","  250","15.0","19.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-28","11.86",,"0.06","0.0","0.0","76","85","65","  330","  330","25.9","35.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-29","8.28",,"0.00","0.0","0.0","64","69","53","   70","  110","14.1","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-30","7.16",,"0.01","0.0","0.0","62","73","52","  120","  110","16.1","19.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-31","7.38",,"0.15","0.0","0.0","70","86","59","  330","  330","30.0","36.9","    1","    1","    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-01","14.32",,"0.00","0.0","0.0","61","64","46","  330","  300","25.1","33.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-02","8.72",,"0.00","0.0","0.0","48","58","35","   20","   40","19.9","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-03","3.80",,"0.00","0.0","0.0","47","64","32","  160","  150","15.0","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-04","3.80",,"0.00","0.0","0.0","53","73","37","  170","  270","13.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-05","5.14",,"0.00","0.0","0.0","61","79","44","  140","  160","17.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-06","7.38",,"0.00","0.0","0.0","65","82","47","  180","  300","14.1","19.0",,,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-07","8.05",,"0.00","0.0","0.0","69","83","53","  160","  160","17.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-08","8.50",,"0.00","0.0","0.0","70","82","56","  160","  220","19.9","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-09","5.37",,"0.02","0.0","0.0","67","73","59","  240","  240","15.0","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-10","11.41",,"0.06","0.0","0.0","69","79","63","  170","  170","23.0","31.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-11","9.40",,"0.00","0.0","0.0","65","74","58","  180","  180","19.9","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-12","9.84",,"0.00","0.0","0.0","71","85","59","  260","  270","21.0","25.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-13","6.49",,"0.00","0.0","0.0","69","80","54","  180","  190","17.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-14","9.62",,"0.00","0.0","0.0","69","85","56","  170","  180","19.9","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-15","10.07",,"0.00","0.0","0.0","70","74","61","  260","  250","19.9","25.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-16","5.59",,"0.00","0.0","0.0","61","65","53","   50","   50","15.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-17","5.14",,"0.02","0.0","0.0","63","77","55","  170","  230","15.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-18","7.16",,"0.00","0.0","0.0","69","80","62","  260","  280","14.1","21.0",,,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-19","9.17",,"0.00","0.0","0.0","69","78","53","  300","  280","21.9","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-20","8.72",,"0.00","0.0","0.0","67","78","54","  110","  110","23.0","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-21","12.97",,"0.00","0.0","0.0","70","83","55","  270","  270","25.9","35.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-22","8.50",,"0.00","0.0","0.0","57","65","43","  330","  340","21.9","29.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-23","6.04",,"0.00","0.0","0.0","56","71","40","  120","  150","15.0","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-24","8.95",,"2.41","0.0","0.0","64","69","58","  160","  160","23.9","27.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-25","8.28",,"0.00","0.0","0.0","67","78","61","  270","  320","16.1","19.9",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-26","6.71",,"0.00","0.0","0.0","67","77","56","  110","  110","14.1","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-27","5.82",,"0.00","0.0","0.0","67","80","53","  160","  170","17.0","21.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-28","6.49",,"0.00","0.0","0.0","70","82","58","  170","  170","18.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-29","8.50",,"0.00","0.0","0.0","74","87","63","  270","  260","18.1","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-04-30","11.41",,"0.00","0.0","0.0","77","88","65","  280","  290","21.9","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-01","9.17",,"0.00","0.0","0.0","69","77","56","  110","  110","19.9","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-02","10.51",,"0.00","0.0","0.0","71","82","62","  170","  160","19.9","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-03","10.51",,"0.00","0.0","0.0","78","89","70","  230","  250","21.0","25.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-04","10.07",,"0.00","0.0","0.0","78","91","69","  210","  200","35.1","45.0",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-05","9.84",,"0.00","0.0","0.0","76","84","67","  280","  290","21.0","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-06","8.72",,"0.00","0.0","0.0","75","85","63","  310","  260","18.1","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-07","13.65",,"0.00","0.0","0.0","67","78","54","  290","  320","29.1","36.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-08","6.04",,"0.00","0.0","0.0","64","80","48","  280","  270","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-09","11.41",,"0.00","0.0","0.0","70","83","56","  160","  170","23.0","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-10","8.95",,"0.00","0.0","0.0","75","83","68","  230","  230","21.0","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-11","6.93",,"0.01","0.0","0.0","76","87","66","  180","  180","19.9","23.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-12","8.28",,"0.72","0.0","0.0","71","78","50","   20","   40","18.1","28.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-13","7.61",,"0.00","0.0","0.0","57","72","49","  350","   20","14.1","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-14","7.38",,"0.00","0.0","0.0","63","76","50","  110","   70","17.0","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-15","4.47",,"0.00","0.0","0.0","64","80","49","   10","   10","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-16","4.03",,"0.00","0.0","0.0","66","81","51","  150","  150","14.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-17","6.49",,"0.00","0.0","0.0","68","81","53","  100","   90","16.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-18","9.62",,"0.00","0.0","0.0","72","82","60","  120","  100","21.0","25.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-19","10.96",,"0.03","0.0","0.0","71","83","62","  110","  100","29.1","36.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-20","9.84",,"0.00","0.0","0.0","71","81","59","  110","  110","21.9","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-21","9.40",,"0.00","0.0","0.0","72","86","58","  110","  120","23.0","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-22","4.92",,"0.00","0.0","0.0","73","86","62","  130","  160","14.1","19.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-23","5.82",,"0.00","0.0","0.0","74","90","62","  170","  140","14.1","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-24","6.71",,"0.00","0.0","0.0","78","94","65","  170","  160","16.1","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-25","7.38",,"0.00","0.0","0.0","79","93","68","  160","  160","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-26","8.05",,"0.00","0.0","0.0","78","93","68","  170","  170","17.0","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-27","8.05",,"0.00","0.0","0.0","81","93","70","  170","  170","17.0","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-28","9.62",,"0.00","0.0","0.0","81","93","71","  250","  230","19.9","25.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-29","10.51",,"0.00","0.0","0.0","78","88","70","  180","  230","17.0","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-30","7.16",,"0.00","0.0","0.0","73","83","60","   10","   80","15.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-05-31","8.95",,"0.00","0.0","0.0","70","81","57","  110","  100","19.9","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-01","7.38",,"0.00","0.0","0.0","69","81","57","   70","   70","16.1","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-02","5.37",,"1.52","0.0","0.0","74","82","67","  230","  230","18.1","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-03","7.83",,"0.64","0.0","0.0","76","83","71","  160","  200","23.9","31.1","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-04","6.04",,"0.01","0.0","0.0","77","88","72","  160",,"10.1",,,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-05","5.14",,"0.00","0.0","0.0","81","88","76","  160",,"10.1",,,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-06","6.04",,"0.13","0.0","0.0","80","88","77","  160",,"10.1",,,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-07","6.71",,"0.07","0.0","0.0","80","87","75","  160","  170","18.1","23.9","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-08","6.93",,"0.02","0.0","0.0","79","89","72","  160","  120","16.1","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-09","6.93",,"0.39","0.0","0.0","78","91","71","  110","  110","30.0","40.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-10","8.05",,"0.05","0.0","0.0","80","91","73","  250","  260","21.9","28.0",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-11","8.50",,"0.09","0.0","0.0","82","91","74","  240","  250","30.0","40.0","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-12","9.17",,"0.95","0.0","0.0","79","89","70","  190","  190","23.9","31.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-13","5.82",,"1.32","0.0","0.0","74","83","70","  360","   10","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-14","4.03",,"0.22","0.0","0.0","78","89","71","  160","  150","15.0","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-15","8.50",,"0.08","0.0","0.0","83","96","72","  330","  320","18.1","25.1","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-16","6.71",,"0.07","0.0","0.0","82","92","72","   70","   80","16.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-17","5.14",,"0.00","0.0","0.0","79","92","67","  160","  120","14.1","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-18","5.37",,"0.00","0.0","0.0","80","90","70","  160","  130","15.0","19.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-19","6.26",,"0.00","0.0","0.0","79","85","73","  180","  190","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-20","15.21",,"0.01","0.0","0.0","80","88","75","  200","  190","32.0","42.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-21","12.75",,"0.00","0.0","0.0","82","92","73","  240","  230","23.9","31.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-22","9.17",,"0.57","0.0","0.0","75","77","72","  210","  200","17.0","21.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-23","8.28",,"0.00","0.0","0.0","78","90","71","  110","  130","23.0","27.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-24","10.07",,"0.00","0.0","0.0","76","83","68","   80","   70","18.1","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-25","7.38",,"0.00","0.0","0.0","76","87","65","  100","   30","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-26","7.83",,"0.07","0.0","0.0","78","86","71","  110","  110","19.9","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-27","9.84",,"0.00","0.0","0.0","80","88","73","  100","  110","19.9","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-28","8.05",,"0.82","0.0","0.0","76","79","72","  310","  340","16.1","23.9","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-29","8.05",,"0.00","0.0","0.0","78","88","71","  110","  110","19.9","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-06-30","6.49",,"0.05","0.0","0.0","80","87","73","  100","  100","16.1","19.9","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-01","4.92",,"0.03","0.0","0.0","79","86","74","  160","  160","21.0","28.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-02","6.26",,"0.01","0.0","0.0","77","86","71","  280","  290","14.1","18.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-03","5.37",,"0.00","0.0","0.0","78","86","72","  100","  110","13.0","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-04","3.13",,"0.00","0.0","0.0","78","90","68","  150","  150","13.0","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-05","5.59",,"0.00","0.0","0.0","78","88","68","  110","  110","17.0","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-06","5.82",,"0.06","0.0","0.0","79","87","72","  130","  120","16.1","21.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-07","12.75",,"2.61","0.0","0.0","79","86","74","  150","  160","36.0","44.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-08","12.30",,"0.16","0.0","0.0","78","88","73","  190","  220","28.0","36.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-09","10.96",,"0.00","0.0","0.0","81","93","73","  240","  250","18.1","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-10","6.93",,"0.38","0.0","0.0","79","91","72","  230","  220","28.0","35.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-11","7.83",,"0.37","0.0","0.0","78","91","72","  170","  180","21.9","27.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-12","8.05",,"0.00","0.0","0.0","80","90","74","  160","  150","19.9","25.1",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-13","3.80",,"0.33","0.0","0.0","79","87","71","  130","  170","15.0","19.9",,,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-14","5.14",,"0.00","0.0","0.0","81","89","71","  170","  170","15.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-15","4.92",,"0.00","0.0","0.0","81","90","73","  180","  130","15.0","19.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-16","6.49",,"0.00","0.0","0.0","81","91","74","  160","  170","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-17","5.82",,"0.09","0.0","0.0","80","92","75","  320","  360","18.1","21.9","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-18","4.70",,"0.03","0.0","0.0","80","89","73","  130","  120","23.0","32.0","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-19","6.04",,"0.68","0.0","0.0","77","89","72","  190","  190","33.1","38.9","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-20","6.93",,"0.54","0.0","0.0","76","85","73","  330","  320","21.0","25.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-21","6.49",,"0.00","0.0","0.0","79","91","72","  270","  250","12.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-22","3.58",,"0.40","0.0","0.0","80","87","75","  310","  310","23.9","30.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-23","5.37",,"0.34","0.0","0.0","80","90","72","   30","   30","15.0","18.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-24","7.16",,"0.00","0.0","0.0","80","89","71","  100","  110","17.0","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-25","7.16",,"0.00","0.0","0.0","78","90","69","  130","   20","14.1","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-26","7.61",,"0.85","0.0","0.0","80","88","74","  100","  100","17.0","19.9","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-27","5.82",,"0.30","0.0","0.0","81","89","76","  250","  240","14.1","18.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-28","4.25",,"0.03","0.0","0.0","79","89","74","  250","  240","14.1","16.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-29","3.80",,"0.00","0.0","0.0","81","92","73","  170","  140","12.1","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-30","7.38",,"0.00","0.0","0.0","84","95","76","  200","  200","13.0","16.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-07-31","8.28",,"0.00","0.0","0.0","87","95","79","  230","  220","16.1","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-01","9.84",,"0.00","0.0","0.0","85","95","76","  200","  180","21.0","27.1",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-02","7.16",,"0.44","0.0","0.0","80","93","73","  180","  190","25.1","33.1","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-03","4.70",,"0.21","0.0","0.0","77","86","73","  340","  330","14.1","16.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-04","7.16",,"0.00","0.0","0.0","75","81","71","   50","   30","13.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-05","7.83",,"0.11","0.0","0.0","73","78","71","   60","   60","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-06","5.82",,"0.08","0.0","0.0","76","87","71","  240","  230","21.0","25.9","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-07","4.92",,"0.02","0.0","0.0","78","86","73","  220","  260","10.1","14.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-08","2.91",,"0.02","0.0","0.0","79","91","73","  180","  170","21.0","23.9","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-09","4.03",,"0.00","0.0","0.0","80","91","73","   80","  100","15.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-10","4.70",,"0.00","0.0","0.0","82","92","74","  160","  150","15.0","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-11","4.92",,"0.00","0.0","0.0","83","92","74","  150","  160","16.1","19.0",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-12","4.92",,"0.00","0.0","0.0","82","92","74","   80","  140","15.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-13","4.03",,"0.00","0.0","0.0","81","92","73","  150","  140","15.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-14","4.92",,"0.00","0.0","0.0","81","90","75","   90","   80","14.1","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-15","3.58",,"0.40","0.0","0.0","79","86","73","  270","  270","13.0","16.1","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-16","7.16",,"0.93","0.0","0.0","78","86","73","  150","  160","18.1","25.9","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-17","10.51",,"0.30","0.0","0.0","81","90","77","  160","  230","23.0","30.0","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-18","6.71",,"0.00","0.0","0.0","83","93","77","  260","  260","17.0","19.9",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-19","5.14",,"0.00","0.0","0.0","84","94","78","  210","  200","13.0","16.1",,,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-20","6.26",,"0.00","0.0","0.0","83","90","76","  270","  280","13.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-08-21","5.59",,"0.09","0.0","0.0","82","91","75","  250","  240","14.1","17.0","    1",,"    1",
